cohesion_kpa,friction_deg,slope_angle_deg,pore_pressure_ratio,density_kg_m3,charge_weight_kg,distance_m,burden_m,spacing_m,joint_spacing_m,joint_dip_deg,joint_persistence_pct,displacement_m,ppv_mm_s,damage_zone_m,fos_static,fos_method_a,fos_method_b
154.6,37.18,54.07,0.265818312855522,2275.50151629468,3029.09993632912,28.625,4.712,6.312,4.66379489408253,81.65,48.34,0.04427,274.21,0.275,1.011,0.838,0.5
667.0,27.385,44.68,0.359706966619671,2739.37694442942,740.568837710774,16.585,6.086,7.056,4.71975971923182,69.5,46.72,0.029383,262.49,0.181,2.404,0.937,0.993
632.0,32.47,62.71,0.234793012125619,2643.32749735217,4357.93502304808,20.05,2.324,2.032,0.726826458509767,59.85,53.44,0.024113,356.59,0.153,2.744,0.973,1.06
281.299999999999,34.42,41.68,0.311696551642953,2360.3881699262,1787.09616494946,22.815,7.826,4.056,1.43116696190263,52.75,98.08,0.019536,196.17,0.146,1.549,1.009,0.782
162.3,29.155,55.51,0.183219988637375,2349.62585991571,3303.55858850909,5.28,5.558,3.624,4.45908687779952,72.0,56.32,0.812749,380.49,5.0,0.942,0.5,0.5
206.4,27.85,54.79,0.220479735605446,2886.65274610785,3294.69231587394,19.14,3.824,8.896,2.39171170521667,67.7,55.84,0.059631,420.9,0.381,0.935,0.742,0.5
499.0,38.74,46.06,0.285443533220644,2941.55417800251,1988.49007980731,28.8,6.914,8.704,1.4838435035249,78.25,84.1,0.011437,231.18,0.081,1.994,1.171,0.598
536.8,30.775,61.42,0.338685989887438,2079.11586905952,1225.97741652035,17.67,3.41,2.792,2.88363884849873,57.95,82.6,0.021995,172.23,0.155,2.825,0.987,1.535
601.9,30.67,67.09,0.273740005602026,2682.17088758739,1299.68957743163,21.765,3.356,6.624,3.41110143188977,56.7,63.94,0.017953,267.31,0.118,2.84,1.041,0.978
770.599999999999,38.68,40.36,0.292580361094492,2117.18657005888,3815.95396193794,6.785,5.222,9.016,1.57605880889673,42.45,73.06,0.12885,386.86,0.88,3.0,0.5,0.9
173.5,30.04,43.15,0.294767443869853,2796.93211828248,3633.95695544571,29.675,2.054,3.736,3.66496070048275,64.15,64.24,0.027456,358.42,0.181,0.963,0.95,0.5
188.9,33.445,67.36,0.300169679717739,2009.70807257779,2002.20330949777,38.215,4.088,2.976,1.83474938141058,83.05,65.32,0.016955,264.18,0.112,1.316,1.061,0.5
443.7,29.845,65.17,0.141368356971073,2606.2063337184,1303.03179476762,11.72,2.312,9.512,1.87404461867704,58.45,47.86,0.082528,338.05,0.511,2.125,0.605,0.711
529.8,38.71,69.73,0.151017801469241,2286.46559801813,2990.79104213182,23.585,3.05,5.304,1.67396133972838,58.1,59.38,0.021904,346.18,0.142,3.0,0.987,1.087
459.8,25.435,67.96,0.397155832905266,2406.38920167873,3361.14653165483,14.17,5.678,9.416,2.05037615247261,39.1,86.44,0.029609,375.76,0.212,2.449,0.936,0.735
513.7,27.79,50.92,0.348047727537285,2799.92249938117,3110.81141295491,22.115,3.002,7.008,2.70768759785744,75.65,71.8,0.017128,363.38,0.116,1.871,1.057,0.585
559.2,29.47,53.41,0.155223289565574,2163.53577468407,3365.71205694691,38.845,6.566,7.248,3.96651617686936,61.65,87.52,0.005807,223.63,0.042,2.648,1.452,0.91
139.2,28.045,47.32,0.386803980562258,2651.53710654181,706.039231788122,13.645,3.248,2.304,2.07977606401083,55.6,67.0,0.143454,235.35,0.958,0.749,0.5,0.5
129.4,29.65,62.14,0.146975280460619,2423.4944203047,2467.19662676958,7.45,7.262,7.784,2.21872458159388,47.85,65.86,0.480753,402.65,3.195,0.806,0.5,0.5
422.0,28.945,49.39,0.337054005413515,2448.37625958553,3537.7187726983,38.11,7.916,2.672,0.586414778384048,68.1,83.5,0.007065,235.85,0.05,1.796,1.376,0.642
198.0,38.305,62.44,0.281849662238447,2788.46200580364,4586.86243906097,11.825,3.38,4.976,1.78335341433508,64.65,49.72,0.188852,417.0,1.179,1.031,0.5,0.5
263.1,34.495,40.18,0.376566150606488,2228.89204655517,1908.6295565511,15.955,2.462,5.248,2.20727453356892,67.1,62.2,0.065537,421.13,0.43,1.524,0.707,0.5
193.8,27.01,50.77,0.151864935822002,2639.3772841631,3422.95473275091,17.355,4.136,4.184,3.97944632852046,82.1,67.18,0.064972,392.92,0.434,0.99,0.71,0.5
681.0,38.77,45.49,0.166521851036471,2509.72571950838,1754.17672938126,13.715,6.398,2.888,1.61208664260879,68.95,56.5,0.048434,381.16,0.311,2.963,0.81,1.108
296.0,31.24,63.16,0.340803559423219,2027.51423443841,1097.69465935019,14.975,2.024,7.856,1.61757442890815,37.35,70.72,0.056306,350.35,0.381,1.742,0.762,0.522
476.6,25.015,69.82,0.384124558451774,2762.24848913981,4789.32613761588,21.695,3.086,4.472,3.43459435452056,76.0,92.86,0.012776,408.29,0.094,2.369,1.144,0.711
486.4,37.33,61.15,0.167792520676779,2378.81446848258,812.561220751977,19.21,5.384,8.048,2.83902963775448,65.55,90.7,0.021432,232.51,0.156,2.405,0.99,0.721
422.7,36.715,62.5,0.309916606343008,2999.44600577295,3798.83585025378,39.195,2.126,7.368,1.63441324988534,73.8,88.84,0.006496,242.86,0.047,1.729,1.41,0.586
637.599999999999,26.05,41.53,0.373604701712166,2708.25464065476,2762.15638444659,25.825,5.828,2.576,4.57886592580007,62.4,88.24,0.008867,367.78,0.064,2.36,1.268,0.805
799.3,25.45,67.66,0.116758111041184,2467.86859912818,3260.22795748585,23.06,2.24,3.328,3.04267546132117,45.3,58.06,0.012758,422.23,0.082,3.0,1.145,1.103
744.0,31.84,47.41,0.39266098867129,2657.36308229639,1325.36751239649,39.79,2.294,2.52,2.0059147010069,41.65,60.16,0.007195,241.47,0.047,2.733,1.368,1.201
254.7,35.3799999999999,69.16,0.383214565128162,2551.85218150031,3574.8669953693,15.29,7.07,2.144,0.871747784285883,51.1,43.42,0.095621,485.21,0.582,1.442,0.526,0.511
471.7,36.895,64.27,0.171295827926792,2230.79481130354,4696.8548250347,37.305,5.102,5.888,3.98761023529288,55.25,57.94,0.010555,239.31,0.068,2.596,1.189,0.956
730.0,36.535,63.73,0.104236991741596,2480.62939863813,4242.3772024361,12.98,3.404,4.216,3.64943014290301,72.8,62.68,0.044576,366.03,0.293,3.0,0.836,1.048
324.0,38.23,61.66,0.246388858700255,2810.98484119896,4407.65071299351,21.625,7.532,8.192,2.47544305025068,50.4,73.3,0.030193,410.38,0.206,1.492,0.932,0.5
671.9,32.935,64.5399999999999,0.187468869947907,2678.96947043327,2055.84979838033,21.1,3.812,5.712,3.01282404045698,55.65,98.62,0.011044,346.71,0.082,2.995,1.179,0.899
282.0,38.875,46.66,0.243155161972216,2938.11775108289,2724.81570454568,22.71,3.5,5.408,1.58909336993183,70.05,51.64,0.040878,452.59,0.257,1.392,0.861,0.548
273.6,33.055,40.48,0.358768335922536,2040.12203823484,2722.37796359762,36.535,7.592,7.544,2.01451312364752,61.5,80.38,0.011131,214.47,0.078,1.642,1.177,0.5
320.5,25.9,68.5,0.395922965239262,2324.95486528066,1144.85525208641,8.92,7.658,2.104,4.32097716990212,40.35,40.24,0.187751,425.99,1.128,1.833,0.5,0.55
158.1,30.79,66.7,0.239403360584817,2374.07118864846,2534.65421517812,21.485,2.36,8.856,2.19067451990467,74.05,82.18,0.04346,377.27,0.307,0.974,0.844,0.5
762.9,28.885,65.11,0.257358561958106,2580.45913575623,1927.85192620188,17.635,3.854,4.76,1.25752194459495,72.2,62.86,0.021573,412.05,0.142,3.0,0.99,1.046
747.5,37.765,63.07,0.174203852523191,2333.1160726405,1619.63546162527,37.445,6.74,4.568,4.94849287424563,70.2,89.38,0.006316,194.17,0.046,3.0,1.421,1.864
597.7,39.46,49.09,0.252846619380693,2597.1723198712,4535.59609593059,25.86,6.302,9.424,2.36526718716647,35.95,98.26,0.010244,378.38,0.076,2.508,1.195,0.752
121.7,27.325,61.63,0.283307504545567,2820.80285344859,1534.34565816169,15.115,5.474,4.496,3.94954697677221,46.45,44.74,0.18031,451.42,1.103,0.638,0.5,0.5
732.8,32.74,51.28,0.161435964680909,2297.21582102749,4141.21153623493,36.955,5.264,8.328,3.8544994006946,83.3,63.22,0.007898,222.8,0.052,3.0,1.326,1.286
466.1,35.23,56.92,0.19469798988334,2541.60617463445,1231.6549709545,28.415,5.456,6.992,4.26557995374388,71.7,77.8,0.012834,274.21,0.089,2.074,1.143,0.622
729.3,36.805,54.43,0.264420927103693,2477.5538542844,3937.4349401347,33.63,7.166,5.632,4.18334269917561,49.7,50.02,0.009708,263.58,0.061,3.0,1.218,1.425
337.299999999999,25.705,64.69,0.271311584981683,2239.1771106794,2417.41766147799,11.545,3.632,3.24,2.93015653241386,56.9,60.88,0.082607,383.19,0.539,1.821,0.604,0.546
195.2,25.945,60.4,0.333986749248904,2099.10789142699,3485.19392803699,12.945,4.004,7.192,4.87909895692369,75.85,67.96,0.100929,397.95,0.676,1.104,0.5,0.5
290.4,32.14,60.46,0.165786043787432,2007.86617614577,1044.98298654358,22.92,7.742,5.952,1.72262057710578,71.15,97.06,0.018615,204.81,0.138,1.729,1.028,0.519
474.5,35.17,67.87,0.235075463665939,2281.33799515685,4787.73768086737,8.64,2.012,2.568,0.69712723616084,80.8,82.9,0.094446,433.65,0.668,2.751,0.533,0.825
300.9,32.125,56.32,0.134790607435063,2354.0705687474,1505.30094514669,34.295,5.684,9.808,2.46864626494785,43.25,74.56,0.012769,254.63,0.088,1.539,1.145,0.5
418.5,26.77,56.29,0.358075842673389,2805.73644423562,3979.8790790676,26.84,3.116,5.176,2.57050720257237,75.25,56.86,0.01647,433.54,0.106,1.588,1.071,0.592
594.9,37.69,57.46,0.260168424766292,2868.86178562101,2305.71313175761,10.6,5.864,4.648,0.762903735774313,70.0,93.16,0.049416,422.11,0.362,2.307,0.804,0.692
701.3,36.985,41.92,0.140137902447736,2649.49844219892,3105.93796389021,6.085,4.1,8.624,1.70554433245288,62.65,88.6,0.127456,328.99,0.92,2.983,0.5,0.895
393.3,35.365,44.2,0.123773451865242,2763.74394629257,3036.3829004481,27.96,6.08,8.112,3.62977662802982,35.05,70.48,0.016256,254.92,0.11,1.849,1.075,0.588
172.8,34.585,43.06,0.361806686737051,2017.52475643163,930.001912241698,39.16,4.478,8.584,0.818531496987725,45.35,74.2599999999999,0.0157,245.93,0.108,1.2,1.086,0.5
450.0,32.71,65.56,0.338276173877401,2236.28077236244,3103.10178050544,26.665,4.862,9.056,2.24509190960291,49.5,76.5399999999999,0.013923,376.31,0.096,2.462,1.122,0.739
509.5,25.39,43.24,0.199685218138623,2947.90001864184,1291.23591189657,35.625,4.418,4.56,4.30979938027613,52.2,82.66,0.008837,220.51,0.062,1.875,1.27,0.676
342.9,37.345,62.35,0.241144562015183,2980.33424389081,2412.71029759124,9.34,6.692,5.568,0.987328202174698,39.85,68.86,0.137807,433.33,0.926,1.492,0.5,0.5
783.9,33.64,51.49,0.301713056794895,2124.22793516254,2402.93562545558,14.065,6.896,6.08,0.881018305219884,72.35,76.18,0.028911,418.51,0.2,3.0,0.941,0.9
617.3,25.3,52.06,0.104987565117595,2245.92831856258,4997.71675060402,38.04,7.274,9.704,2.04660776840067,54.3,62.98,0.007752,208.71,0.051,2.737,1.335,1.176
536.099999999999,37.66,54.76,0.276618350248773,2185.65998404603,4435.13323344983,28.31,6.326,9.448,4.45548138743943,38.5,68.56,0.014107,469.3,0.095,2.605,1.118,0.849
649.5,32.92,54.1,0.17494242330031,2370.10077800137,2301.7775824738,24.425,6.8,9.544,0.555247316141035,45.15,94.36,0.010699,239.65,0.079,2.837,1.186,0.851
601.2,37.135,53.59,0.37952483403638,2730.16426579793,1990.47659024202,32.475,3.848,6.64,4.09206978213025,43.8,63.1,0.010243,236.36,0.067,2.304,1.195,0.801
694.3,27.865,42.01,0.311444986151227,2735.87720054081,3641.31320668191,25.615,2.006,7.152,1.36844147784854,45.9,52.24,0.013133,388.28,0.083,2.572,1.137,1.006
394.0,25.405,60.34,0.343076794227652,2722.06649626736,1848.88004894862,20.68,7.832,5.808,2.6112472899998,69.55,54.4,0.02521,464.86,0.16,1.607,0.965,0.615
630.6,31.51,46.72,0.126618505851242,2760.15167487973,4246.47498792983,39.755,5.642,4.744,3.74668793179203,56.2,76.24,0.006775,242.87,0.047,2.448,1.394,0.938
573.9,28.6,57.4,0.254404747910121,2910.59029494251,3077.47846583092,5.595,4.784,4.64,1.10906839301951,58.35,59.14,0.224782,440.76,1.456,2.105,0.5,0.632
582.3,32.815,42.04,0.185019820497622,2417.32866454537,3863.17571689574,8.36,5.426,9.896,1.39002055883636,64.7,78.58,0.085897,403.94,0.598,2.64,0.585,0.792
454.9,39.91,43.87,0.150013965701523,2712.47157618855,3562.04208104519,30.025,2.432,4.088,2.43550598185266,72.7,88.06,0.010726,247.56,0.077,2.165,1.185,0.65
520.0,36.055,44.83,0.211307673694958,2065.54269608315,3515.65973610741,13.75,5.072,6.568,2.57987466082969,79.65,52.0,0.059646,458.12,0.376,2.716,0.742,0.858
186.1,32.605,66.7599999999999,0.244169141017333,2227.39309772466,1311.24286131324,19.735,6.278,4.024,0.668958896408962,68.25,97.84,0.033456,200.63,0.249,1.186,0.91,0.5
171.399999999999,29.89,67.48,0.347473531984551,2353.16293442708,4956.44594859928,10.46,4.07,4.968,2.40176852374534,82.2,71.56,0.176102,369.4,1.196,1.03,0.5,0.5
377.9,29.635,46.51,0.324161516528025,2610.03931213984,4389.15774547212,27.085,4.25,9.36,1.52053471144946,81.05,64.6,0.01704,417.45,0.113,1.596,1.059,0.545
568.3,36.52,68.17,0.180870732094108,2964.28869373677,4512.10045289367,14.695,3.866,2.608,2.22698370556623,51.2,45.1,0.052059,531.35,0.319,2.602,0.788,0.781
246.3,33.4,56.8,0.308276382798788,2419.75237452943,4775.47779553585,16.935,4.034,2.536,1.21251067875891,74.75,64.42,0.05993,397.33,0.396,1.242,0.74,0.5
389.8,35.59,64.5099999999999,0.378247107410549,2939.57651647551,1434.85781293683,14.24,6.35,6.896,1.2830997459015,73.0,79.9,0.046381,393.95,0.325,1.662,0.824,0.5
505.3,27.355,44.17,0.368758195566216,2652.58684111802,1149.62059421471,19.875,2.978,2.584,2.8002310273753,71.05,98.86,0.013526,229.9,0.101,1.955,1.129,0.587
202.2,37.12,44.53,0.217650139725194,2930.13935607407,588.632000925388,25.475,6.188,4.6,1.03088434877984,82.85,40.66,0.049306,252.36,0.297,1.188,0.805,0.52
703.4,28.39,63.64,0.387765082967622,2665.15285913918,1008.53510884779,25.65,7.19,8.032,3.9700027752231,54.55,58.3,0.01256,267.27,0.081,2.982,1.149,1.094
752.4,36.67,56.95,0.394613813548013,2403.8264574661,3131.97909981829,20.645,3.938,2.768,3.98361324787191,79.95,52.9,0.02239,421.24,0.142,3.0,0.984,1.165
769.9,33.37,58.72,0.229938187759928,2023.36636184329,1642.22399447885,30.62,2.93,9.472,4.29906059898766,51.85,42.1,0.012021,294.87,0.073,3.0,1.16,1.295
347.799999999999,26.59,49.84,0.242900416806074,2940.27405522068,2211.2386754816,28.52,4.538,4.32799999999999,2.65280615368572,36.4,86.62,0.011707,201.07,0.084,1.339,1.166,0.5
625.0,26.5,63.61,0.289516794160618,2794.01811018382,2127.5554260008,18.615,2.162,4.112,4.51384447802057,72.45,89.74,0.015355,449.94,0.111,2.562,1.093,0.769
671.199999999999,33.94,44.23,0.15942410105997,2754.13927207266,4553.37674358329,26.875,7.952,6.048,1.2746384832169,74.5,59.2,0.01338,398.35,0.087,2.652,1.132,0.963
647.4,32.575,63.82,0.349378166789796,2206.10147154286,4495.49190982223,9.585,2.996,2.736,4.72802219617765,64.55,64.66,0.075726,424.03,0.501,3.0,0.646,0.9
286.2,35.62,63.94,0.364176431559472,2092.76078504861,3338.58030623664,28.905,2.618,2.328,0.833296056089073,71.45,78.4,0.01723,229.55,0.12,1.695,1.055,0.508
331.0,29.695,44.11,0.162490206720288,2444.81279956725,2902.15550516128,38.81,2.966,9.608,1.5014884846221,82.05,66.64,0.009866,214.13,0.066,1.643,1.208,0.685
378.6,27.19,52.93,0.32243810116948,2034.96563203307,1570.24330453361,20.435,4.364,6.384,1.82736923127652,61.25,46.18,0.032339,279.97,0.199,1.906,0.918,0.791
182.6,33.895,48.37,0.29970079935361,2058.04522728891,1416.79081168686,27.505,6.872,2.592,4.82130760653007,45.7,95.92,0.018955,208.02,0.14,1.177,1.021,0.5
374.4,30.94,47.11,0.21659186862941,2311.07845638134,2012.52564953142,9.445,2.702,4.824,1.90485837681405,68.8,57.64,0.129131,435.28,0.832,1.816,0.5,0.545
240.0,26.32,50.44,0.334240108196097,2306.5163003483,731.566510367417,29.85,2.51,3.152,0.626401115058854,73.25,42.58,0.023981,254.88,0.145,1.172,0.973,0.504
606.099999999999,25.42,55.75,0.220926884117198,2972.73257209721,3238.69132675968,15.15,7.316,6.216,3.65206279598125,49.4,86.86,0.020443,358.82,0.147,2.114,0.997,0.634
634.1,26.545,51.04,0.323101875347286,2629.25243694434,2218.25130319994,5.735,6.266,2.384,4.11081215578804,80.55,94.0,0.108617,378.77,0.798,2.369,0.5,0.711
469.6,28.57,42.28,0.195529890264099,2727.79526731186,3629.29338588209,20.54,5.984,5.536,4.18583169418402,76.35,73.0,0.019682,402.52,0.134,1.951,1.006,0.601
279.2,37.06,66.82,0.234263180923687,2907.34181735169,4609.09140975145,34.085,4.88,7.592,4.74561299621297,44.8,92.5,0.01137,212.92,0.083,1.375,1.173,0.5
599.8,35.935,41.02,0.365051789668906,2573.62208670022,776.176544697768,8.22,5.336,6.688,2.03160368532331,77.05,52.54,0.135394,405.61,0.855,2.528,0.5,0.758
487.8,34.72,58.27,0.343689015235473,2841.66353737201,4172.11667956916,8.255,2.87,8.71999999999999,1.75190648058465,69.35,61.72,0.138541,420.25,0.906,1.911,0.5,0.573
605.4,30.925,58.24,0.170986787808208,2595.47396164026,2397.76436941165,17.46,4.97,6.12,4.35043636842709,78.05,99.34,0.016071,357.93,0.12,2.521,1.079,0.756
555.0,34.885,67.72,0.279809731455689,2789.94728333961,4010.61766303015,33.595,2.408,3.432,4.21084024344814,50.85,79.66,0.008654,231.25,0.061,2.614,1.281,0.97
258.2,35.395,64.57,0.168402409559162,2638.26924323094,941.836148149543,18.475,2.72,4.584,0.559446272567144,36.6,60.94,0.054093,293.43,0.353,1.353,0.775,0.5
268.7,31.945,53.08,0.197003094192533,2086.72960617833,4048.48792316037,35.555,6.554,9.864,3.71006866017669,84.35,67.72,0.013411,252.25,0.09,1.515,1.132,0.5
714.599999999999,36.64,51.07,0.175037351576309,2998.95023735382,1841.23096431786,33.98,2.516,8.696,0.712689169450323,40.85,79.72,0.006447,272.17,0.045,2.566,1.413,0.952
331.7,30.97,56.05,0.235403026184839,2013.21233911067,2249.51076871531,18.685,6.386,7.216,3.88647618844036,38.4,66.22,0.036148,397.89,0.241,1.82,0.892,0.61
736.3,32.68,64.0,0.336678827723508,2126.81801476592,3972.03971892047,36.92,6.428,6.88,2.84744093966018,60.8,75.52,0.006118,230.91,0.042,3.0,1.433,1.157
367.4,28.27,45.01,0.376936701572788,2514.0452186701,3084.60459187796,21.66,5.756,3.08,2.07046136770791,39.8,47.8,0.028948,406.65,0.179,1.576,0.94,0.644
732.099999999999,32.845,57.04,0.256425861893358,2409.09128667678,636.609228165529,24.95,7.298,6.888,4.55729319888681,72.05,59.8,0.014033,253.61,0.091,3.0,1.119,1.082
522.099999999999,34.06,45.64,0.125328221328168,2655.12758030279,878.642374780173,7.835,3.2,7.752,1.47818084188208,41.95,68.08,0.128053,384.92,0.858,2.249,0.5,0.675
226.7,33.46,61.03,0.200298175092371,2313.96264841467,3053.60820062597,8.395,3.788,4.544,4.02775634091829,63.9,69.82,0.224124,376.77,1.512,1.275,0.5,0.5
307.9,34.315,68.98,0.388732554426152,2389.80683473926,1710.75560376819,17.18,5.192,9.24,4.35765079547048,78.15,74.68,0.042908,314.25,0.295,1.795,0.847,0.541
334.5,36.31,62.26,0.202127389347937,2635.44741236682,602.382669396395,16.655,5.012,2.248,3.553503671734,41.25,65.14,0.050912,276.76,0.337,1.617,0.795,0.5
689.4,38.995,60.88,0.178797448742957,2382.62894284678,2948.04767193191,27.33,2.372,2.272,2.2518732627592,58.15,71.32,0.012676,251.01,0.086,3.0,1.146,0.944
580.2,33.205,61.12,0.273623367057131,2782.2517990589,3399.0358464201,26.0,7.97,3.824,0.894045358709155,59.95,40.3,0.019484,442.82,0.117,2.357,1.01,1.034
484.3,35.47,43.72,0.220282377458812,2110.28975145291,1499.20992684039,26.525,5.51,2.488,0.86592618051477,79.0,82.42,0.013107,235.19,0.093,2.532,1.138,0.76
187.5,27.025,45.25,0.157873810303107,2559.62030955135,3828.43740014134,13.925,3.584,6.352,1.39166400937989,43.9,42.76,0.135784,391.88,0.824,1.048,0.5,0.5
370.2,29.35,49.99,0.227293336204227,2647.67910231914,3118.49327502628,34.75,5.726,6.056,2.83347299017978,74.35,75.88,0.009772,259.1,0.067,1.571,1.214,0.604
277.799999999999,28.54,68.53,0.344326253016516,2770.11063173695,3149.35359855236,22.045,4.76,9.64,3.92960680863133,53.7,73.5399999999999,0.025636,375.39,0.175,1.391,0.962,0.5
685.9,36.46,47.59,0.260680004343244,2263.51832965236,4209.76601569312,39.65,6.71,8.128,3.00671788687614,67.9,84.28,0.006182,244.9,0.044,3.0,1.429,1.065
438.8,39.37,50.41,0.168847624511616,2369.06936130087,4419.59867981816,24.53,2.204,8.76,2.22092298421688,84.85,55.96,0.025039,355.29,0.16,2.166,0.966,0.815
725.099999999999,26.44,63.79,0.361240411674962,2589.15190269351,4268.35279774523,30.41,2.138,3.528,1.86432881207668,83.5,48.1,0.010889,395.57,0.068,3.0,1.182,1.223
508.8,27.49,44.38,0.369709318496926,2903.58304156097,2050.76049247072,36.325,7.526,5.584,4.93275321474896,68.85,65.5,0.009697,250.01,0.064,1.824,1.218,0.767
291.799999999999,33.82,59.77,0.188966152087668,2713.41184091414,1812.9687094178,24.635,4.22,4.096,2.27354541474817,53.75,73.72,0.022417,229.83,0.153,1.367,0.984,0.5
412.9,33.34,61.78,0.198683511239609,2885.17854466205,2186.94594960628,14.45,7.34,2.088,1.53724544268698,60.65,58.96,0.055827,430.36,0.361,1.742,0.765,0.523
527.7,30.1,69.1,0.175954877199526,2072.00552211712,4333.23432182402,5.91,4.322,6.168,4.14208815301891,42.5,59.92,0.221174,418.63,1.437,3.0,0.5,0.9
679.599999999999,27.235,50.83,0.169159408249508,2008.60111501174,1995.80043943474,30.515,4.60999999999999,2.648,2.13443636070609,78.5,92.56,0.00802,256.31,0.059,3.0,1.319,0.978
776.199999999999,37.945,61.45,0.355723466723963,2316.40895294441,3849.04264661933,16.69,7.85,7.384,0.624227291132832,64.5,85.3,0.02149,392.15,0.153,3.0,0.99,0.9
200.1,38.02,66.0099999999999,0.110877297106897,2304.72609133372,3222.78316574404,33.175,2.096,7.944,3.24782502428172,39.7,94.24,0.014438,205.87,0.106,1.302,1.111,0.5
475.9,27.91,49.06,0.142754343892639,2427.88770418275,2555.59897231363,36.5,5.07799999999999,5.776,4.49969224720173,39.4,48.22,0.010476,246.51,0.065,2.076,1.19,0.845
690.8,27.64,67.81,0.150686655311925,2105.24929222914,4636.594168116,34.155,6.152,6.84,1.52697421494724,57.85,54.58,0.0084,281.09,0.053,3.0,1.296,1.377
134.3,29.56,46.81,0.258995092759309,2142.49724850589,901.764860490253,5.805,5.024,5.912,3.07267210817709,84.5,94.96,0.451018,302.91,3.326,0.928,0.5,0.5
330.299999999999,31.21,52.99,0.288349566419127,2121.89609129992,3718.69822527846,30.235,7.232,8.384,4.38696259697501,59.1,50.14,0.018881,448.54,0.118,1.7,1.022,0.679
298.799999999999,32.275,53.29,0.135705076403039,2089.47221492516,3079.25777373266,19.49,6.062,6.848,1.95179210935723,46.95,81.7599999999999,0.029734,335.25,0.209,1.674,0.935,0.502
785.3,34.15,62.05,0.329263173757151,2598.1922890188,1537.54364306283,16.06,6.236,2.56,2.93806899803762,61.2,70.96,0.025046,437.21,0.17,3.0,0.966,0.948
309.299999999999,33.685,55.12,0.1361094871563,2193.63310145727,4745.93111375442,39.23,2.306,9.736,1.01930769290036,76.9,96.22,0.007499,204.18,0.056,1.678,1.35,0.526
772.0,25.975,67.63,0.265376922147456,2102.31435598107,3916.72357925304,39.37,7.886,2.992,1.98155678122191,51.75,94.9,0.002924,225.88,0.022,3.0,1.76,0.954
641.099999999999,38.935,66.31,0.132582168835089,2115.87146059018,4118.58206920154,20.61,2.84,6.968,1.18045911696937,74.9,60.28,0.023819,411.1,0.155,3.0,0.975,1.077
328.2,35.74,69.25,0.214236918478542,2224.26520236768,3835.35281572555,28.03,5.75,3.288,2.09205524887581,79.3,45.4,0.025502,372.01,0.156,2.106,0.963,0.881
767.099999999999,38.59,52.42,0.390431572569423,2001.95071430641,1362.52771063736,9.025,3.662,9.232,2.87825544838118,72.1,78.94,0.070512,406.02,0.492,3.0,0.677,0.9
314.2,35.89,45.1,0.139279426658225,2693.24240973241,916.679017804873,20.575,3.308,4.88,1.84455900024433,81.45,54.94,0.040039,232.49,0.255,1.612,0.866,0.613
728.599999999999,39.955,43.99,0.222960267186233,2755.79402518927,3063.23515280356,17.985,5.588,7.488,0.810015621013738,43.35,50.62,0.031466,458.07,0.197,2.922,0.924,1.161
571.099999999999,39.79,61.57,0.219658385899826,2965.35567271646,2478.35783873554,5.07,6.734,3.176,4.81171561308844,72.3,46.48,0.404036,387.17,2.49,2.306,0.5,0.692
643.9,34.795,52.12,0.16421138149388,2842.17803596686,2643.95416986576,12.805,6.11,7.656,1.71761193163554,48.45,97.0,0.029063,363.08,0.216,2.437,0.94,0.731
500.4,29.38,54.19,0.106874509727041,2791.58622983201,3565.06236767269,24.565,6.548,9.856,0.743884641153098,38.85,54.22,0.018598,420.31,0.118,1.967,1.028,0.754
629.199999999999,26.515,46.96,0.144808096341307,2719.7308674752,858.903807597627,18.58,4.256,2.16,4.91867067359267,59.35,58.84,0.021635,232.16,0.14,2.368,0.989,0.864
265.9,37.39,53.8,0.247676921677902,2587.12887972191,3578.73369457399,34.12,4.838,9.96,4.94500055672519,55.9,98.98,0.010531,240.02,0.079,1.337,1.189,0.5
717.4,38.545,69.07,0.237295844010044,2552.55190683877,1308.50132310328,26.945,3.95,8.072,4.07869128273199,53.4,45.46,0.016614,248.16,0.102,3.0,1.068,1.254
662.8,29.395,56.5,0.273109738042528,2087.63755747135,1634.22894677406,10.74,6.776,3.592,4.80743231662352,57.55,69.0399999999999,0.052409,408.28,0.353,3.0,0.786,0.9
198.7,31.195,63.7,0.253173734280962,2213.22426930946,4681.86669829527,21.905,6.284,8.32,2.88532774728045,41.35,96.7,0.026139,303.28,0.194,1.184,0.959,0.5
375.8,34.045,50.98,0.382681589532333,2391.41261767691,750.240698053111,25.09,2.33,3.016,4.63918000047787,62.15,85.72,0.016471,277.49,0.118,1.703,1.071,0.511
539.599999999999,30.445,50.89,0.365663435996209,2424.05755876001,2228.27571151253,39.3,7.706,3.88,1.34380818359506,39.95,59.32,0.008149,219.84,0.053,2.235,1.311,0.989
135.7,35.665,42.46,0.241778106285801,2101.63641041126,2118.34464035011,9.27,2.816,8.008,3.29870789100341,58.65,55.48,0.364146,439.78,2.326,1.145,0.5,0.5
360.4,39.7,64.48,0.168168144924031,2828.7375012481,4899.70899671694,24.32,2.3,6.712,1.1999591008295,38.2,66.28,0.025713,403.03,0.171,1.722,0.962,0.577
373.0,33.61,52.15,0.303405567500957,2854.20513964048,3779.22198418412,8.01,5.45,6.032,1.03841698521188,44.55,80.86,0.136262,423.41,0.957,1.505,0.5,0.5
